Triangle,Quadrant_code,Location,plot_mean_alphadiv,n_plots,plot_total_alphadiv,Latitude_GIS,Longitude_GIS,Canopy_Height,Distance_to_path,DTM,Groundwater,Infrared,NDVI,pH,Precipitation,Soil_Organic_Matter,Temp_max,Temp_mean,Temp_min,soilcode,landcover
3,3,USP GREEN,2.5,2,0,52.08561193,5.182080486,0.165873016,8.935176569,2.751055858,55,146.9454481,0.196065265,5.629492526,885.7172852,5.891645245,14.45881701,10.41676569,6.203805208,urban_soil,BGT pand
3,4,USP GREEN,3.5,2,0,52.08561193,5.182080486,0.165873016,8.935176569,2.751055858,55,146.9454481,0.196065265,5.629492526,885.7172852,5.891645245,14.45881701,10.41676569,6.203805208,urban_soil,BGT pand
4,1,USP GREEN,0,3,0,52.08882611,5.176656995,2.033333333,5.928677585,2.433068602,47.41666667,138.5780035,0.179614585,5.384336546,887.3421631,7.090415272,14.45698738,10.41898346,6.208516598,urban_soil,erf
4,2,USP GREEN,0,3,0,52.08882611,5.176656995,2.033333333,5.928677585,2.433068602,47.41666667,138.5780035,0.179614585,5.384336546,887.3421631,7.090415272,14.45698738,10.41898346,6.208516598,urban_soil,erf
4,3,USP GREEN,0,3,0,52.08882611,5.176656995,2.033333333,5.928677585,2.433068602,47.41666667,138.5780035,0.179614585,5.384336546,887.3421631,7.090415272,14.45698738,10.41898346,6.208516598,urban_soil,erf
4,4,USP GREEN,0,3,0,52.08882611,5.176656995,2.033333333,5.928677585,2.433068602,47.41666667,138.5780035,0.179614585,5.384336546,887.3421631,7.090415272,14.45698738,10.41898346,6.208516598,urban_soil,erf
5,1,USP GREEN,3.3333333333333335,3,10,52.09036765,5.175211834,1.63672496,10.6305707,1.831547883,45.5,146.0191851,0.180509506,5.451762994,886.7701416,8.02176987,14.45698738,10.41898346,6.208516598,urban_soil,open verharding
5,2,USP GREEN,3.6666666666666665,3,11,52.09036765,5.175211834,1.63672496,10.6305707,1.831547883,45.5,146.0191851,0.180509506,5.451762994,886.7701416,8.02176987,14.45698738,10.41898346,6.208516598,urban_soil,open verharding
5,3,USP GREEN,3.6666666666666665,3,12,52.09036765,5.175211834,1.63672496,10.6305707,1.831547883,45.5,146.0191851,0.180509506,5.451762994,886.7701416,8.02176987,14.45698738,10.41898346,6.208516598,urban_soil,open verharding
5,4,USP GREEN,4,3,13,52.09036765,5.175211834,1.63672496,10.6305707,1.831547883,45.5,146.0191851,0.180509506,5.451762994,886.7701416,8.02176987,14.45698738,10.41898346,6.208516598,urban_soil,open verharding
6,1,USP GREEN,0,3,0,52.09036572,5.178107951,2.003955696,9.035845593,2.393004408,47.16666667,126.8743865,0.197332197,5.444526766,887.3421631,7.357764403,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
6,2,USP GREEN,0,3,0,52.09036572,5.178107951,2.003955696,9.035845593,2.393004408,47.16666667,126.8743865,0.197332197,5.444526766,887.3421631,7.357764403,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
6,3,USP GREEN,0,3,0,52.09036572,5.178107951,2.003955696,9.035845593,2.393004408,47.16666667,126.8743865,0.197332197,5.444526766,887.3421631,7.357764403,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
6,4,USP GREEN,0,3,0,52.09036572,5.178107951,2.003955696,9.035845593,2.393004408,47.16666667,126.8743865,0.197332197,5.444526766,887.3421631,7.357764403,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
7,1,USP GREEN,4.5,2,10,52.08907611,5.185344124,0.975435816,19.081957,2.031438716,90,166.8180479,0.373873375,5.632667814,887.9141846,4.833807108,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
7,2,USP GREEN,3,2,7,52.08907611,5.185344124,0.975435816,19.081957,2.031438716,90,166.8180479,0.373873375,5.632667814,887.9141846,4.833807108,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
7,3,USP GREEN,5,2,11,52.08907611,5.185344124,0.975435816,19.081957,2.031438716,90,166.8180479,0.373873375,5.632667814,887.9141846,4.833807108,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
7,4,USP GREEN,3.5,2,7,52.08907611,5.185344124,0.975435816,19.081957,2.031438716,90,166.8180479,0.373873375,5.632667814,887.9141846,4.833807108,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
8,1,USP GREEN,2.6666666666666665,3,8,52.09036119,5.183899018,0.291732909,27.63367038,2.25976507,90,135.7288945,0.179143142,5.80893693,887.9141846,5.275320797,14.45881701,10.41676569,6.203805208,urban_soil,BGT pand
8,2,USP GREEN,3,3,9,52.09036119,5.183899018,0.291732909,27.63367038,2.25976507,90,135.7288945,0.179143142,5.80893693,887.9141846,5.275320797,14.45881701,10.41676569,6.203805208,urban_soil,BGT pand
8,3,USP GREEN,2.6666666666666665,3,8,52.09036119,5.183899018,0.291732909,27.63367038,2.25976507,90,135.7288945,0.179143142,5.80893693,887.9141846,5.275320797,14.45881701,10.41676569,6.203805208,urban_soil,BGT pand
8,4,USP GREEN,2.3333333333333335,3,7,52.09036119,5.183899018,0.291732909,27.63367038,2.25976507,90,135.7288945,0.179143142,5.80893693,887.9141846,5.275320797,14.45881701,10.41676569,6.203805208,urban_soil,BGT pand
9,1,USP GREEN,4.333333333333333,3,4,52.09035893,5.186794552,1.055865922,23.92181459,2.064442127,89.23076923,183.2610245,0.435006553,5.525438776,887.9141846,4.789408646,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
9,2,USP GREEN,4.666666666666667,3,8,52.09035893,5.186794552,1.055865922,23.92181459,2.064442127,89.23076923,183.2610245,0.435006553,5.525438776,887.9141846,4.789408646,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
9,3,USP GREEN,3.3333333333333335,3,3,52.09035893,5.186794552,1.055865922,23.92181459,2.064442127,89.23076923,183.2610245,0.435006553,5.525438776,887.9141846,4.789408646,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
9,4,USP GREEN,3,3,3,52.09035893,5.186794552,1.055865922,23.92181459,2.064442127,89.23076923,183.2610245,0.435006553,5.525438776,887.9141846,4.789408646,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch
1,1,USP PURPLE,3,3,8,52.08087281,5.181009687,3.424821002,31.18803308,1.99829157,60.5,163.8067495,0.38256503,5.77344095,885.7172852,5.613597468,14.45900822,10.41802311,6.203335285,urban_soil,grasland agrarisch
1,2,USP PURPLE,3,3,8,52.08087281,5.181009687,3.424821002,31.18803308,1.99829157,60.5,163.8067495,0.38256503,5.77344095,885.7172852,5.613597468,14.45900822,10.41802311,6.203335285,urban_soil,grasland agrarisch
1,3,USP PURPLE,2.6666666666666665,3,7,52.08087281,5.181009687,3.424821002,31.18803308,1.99829157,60.5,163.8067495,0.38256503,5.77344095,885.7172852,5.613597468,14.45900822,10.41802311,6.203335285,urban_soil,grasland agrarisch
1,4,USP PURPLE,2.3333333333333335,3,6,52.08087281,5.181009687,3.424821002,31.18803308,1.99829157,60.5,163.8067495,0.38256503,5.77344095,885.7172852,5.613597468,14.45900822,10.41802311,6.203335285,urban_soil,grasland agrarisch
2,1,USP PURPLE,0,3,0,52.08209902,5.18312028,0.235107228,18.8000848,2.377794344,62.15384615,130.5793529,0.20643168,5.647582044,885.7172852,5.957285567,14.46097469,10.41586447,6.198644638,urban_soil,BGT pand
2,2,USP PURPLE,0,3,0,52.08209902,5.18312028,0.235107228,18.8000848,2.377794344,62.15384615,130.5793529,0.20643168,5.647582044,885.7172852,5.957285567,14.46097469,10.41586447,6.198644638,urban_soil,BGT pand
2,3,USP PURPLE,0,3,0,52.08209902,5.18312028,0.235107228,18.8000848,2.377794344,62.15384615,130.5793529,0.20643168,5.647582044,885.7172852,5.957285567,14.46097469,10.41586447,6.198644638,urban_soil,BGT pand
2,4,USP PURPLE,0,3,0,52.08209902,5.18312028,0.235107228,18.8000848,2.377794344,62.15384615,130.5793529,0.20643168,5.647582044,885.7172852,5.957285567,14.46097469,10.41586447,6.198644638,urban_soil,BGT pand
3,1,USP PURPLE,3.6666666666666665,3,9,52.08036355,5.183794,2.985680191,38.9776783,1.861239761,69,167.3036237,0.46660427,5.963634481,885.7172852,5.521420774,14.46097469,10.41586447,6.198644638,Rn95C,grasland agrarisch
3,2,USP PURPLE,4,3,8,52.08036355,5.183794,2.985680191,38.9776783,1.861239761,69,167.3036237,0.46660427,5.963634481,885.7172852,5.521420774,14.46097469,10.41586447,6.198644638,Rn95C,grasland agrarisch
3,3,USP PURPLE,4,3,9,52.08036355,5.183794,2.985680191,38.9776783,1.861239761,69,167.3036237,0.46660427,5.963634481,885.7172852,5.521420774,14.46097469,10.41586447,6.198644638,Rn95C,grasland agrarisch
3,4,USP PURPLE,5,3,11,52.08036355,5.183794,2.985680191,38.9776783,1.861239761,69,167.3036237,0.46660427,5.963634481,885.7172852,5.521420774,14.46097469,10.41586447,6.198644638,Rn95C,grasland agrarisch
4,1,USP PURPLE,1.6666666666666667,3,3,52.08455458,5.187337333,0.030278884,72.72330301,2.298091953,51,172.6675199,0.348146955,5.377674113,885.7172852,5.819370445,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
4,2,USP PURPLE,2,3,3,52.08455458,5.187337333,0.030278884,72.72330301,2.298091953,51,172.6675199,0.348146955,5.377674113,885.7172852,5.819370445,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
4,3,USP PURPLE,2.6666666666666665,3,4,52.08455458,5.187337333,0.030278884,72.72330301,2.298091953,51,172.6675199,0.348146955,5.377674113,885.7172852,5.819370445,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
4,4,USP PURPLE,2.3333333333333335,3,3,52.08455458,5.187337333,0.030278884,72.72330301,2.298091953,51,172.6675199,0.348146955,5.377674113,885.7172852,5.819370445,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
5,1,USP PURPLE,3.3333333333333335,3,5,52.08578177,5.189446333,2.351394422,44.10127358,1.923538837,48,166.3398958,0.37334512,5.31982166,885.7172852,5.432180368,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
5,2,USP PURPLE,3.3333333333333335,3,7,52.08578177,5.189446333,2.351394422,44.10127358,1.923538837,48,166.3398958,0.37334512,5.31982166,885.7172852,5.432180368,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
5,3,USP PURPLE,2,3,4,52.08578177,5.189446333,2.351394422,44.10127358,1.923538837,48,166.3398958,0.37334512,5.31982166,885.7172852,5.432180368,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
5,4,USP PURPLE,2.6666666666666665,3,5,52.08578177,5.189446333,2.351394422,44.10127358,1.923538837,48,166.3398958,0.37334512,5.31982166,885.7172852,5.432180368,14.46064663,10.41454792,6.199093819,Rn47C,grasland overig
6,1,USP PURPLE,4.666666666666667,3,9,52.08404574,5.190121333,0.140015911,38.7336651,2.081988223,64.15384615,168.6474414,0.284784079,5.538581371,885.7172852,5.622854382,14.46064663,10.41454792,6.199093819,Rn95C,bouwland
6,2,USP PURPLE,4.333333333333333,3,7,52.08404574,5.190121333,0.140015911,38.7336651,2.081988223,64.15384615,168.6474414,0.284784079,5.538581371,885.7172852,5.622854382,14.46064663,10.41454792,6.199093819,Rn95C,bouwland
6,3,USP PURPLE,4,3,8,52.08404574,5.190121333,0.140015911,38.7336651,2.081988223,64.15384615,168.6474414,0.284784079,5.538581371,885.7172852,5.622854382,14.46064663,10.41454792,6.199093819,Rn95C,bouwland
6,4,USP PURPLE,3.6666666666666665,3,6,52.08404574,5.190121333,0.140015911,38.7336651,2.081988223,64.15384615,168.6474414,0.284784079,5.538581371,885.7172852,5.622854382,14.46064663,10.41454792,6.199093819,Rn95C,bouwland
7,1,USP PURPLE,6.333333333333333,3,13,52.07934616,5.189361667,0.162011173,184.1873861,2.198174235,90,178.5525668,0.48560154,5.72038417,885.7172852,5.012783965,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
7,2,USP PURPLE,6.333333333333333,3,13,52.07934616,5.189361667,0.162011173,184.1873861,2.198174235,90,178.5525668,0.48560154,5.72038417,885.7172852,5.012783965,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
7,3,USP PURPLE,5.333333333333333,3,12,52.07934616,5.189361667,0.162011173,184.1873861,2.198174235,90,178.5525668,0.48560154,5.72038417,885.7172852,5.012783965,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
7,4,USP PURPLE,5.333333333333333,3,12,52.07934616,5.189361667,0.162011173,184.1873861,2.198174235,90,178.5525668,0.48560154,5.72038417,885.7172852,5.012783965,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
8,1,USP PURPLE,5,3,6,52.08057349,5.191471333,1.150717703,217.8994729,2.101069743,90,163.6075671,0.457594573,5.687170805,886.0476685,5.064982339,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
8,2,USP PURPLE,4,3,5,52.08057349,5.191471333,1.150717703,217.8994729,2.101069743,90,163.6075671,0.457594573,5.687170805,886.0476685,5.064982339,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
8,3,USP PURPLE,5,3,7,52.08057349,5.191471333,1.150717703,217.8994729,2.101069743,90,163.6075671,0.457594573,5.687170805,886.0476685,5.064982339,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
8,4,USP PURPLE,4.666666666666667,3,6,52.08057349,5.191471333,1.150717703,217.8994729,2.101069743,90,163.6075671,0.457594573,5.687170805,886.0476685,5.064982339,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
9,1,USP PURPLE,4,3,8,52.07883726,5.192146333,0.65843949,111.5726923,2.4676692670000002,90,172.2896114,0.454124541,5.747216922,885.0319977,4.72154554,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
9,2,USP PURPLE,4,3,8,52.07883726,5.192146333,0.65843949,111.5726923,2.4676692670000002,90,172.2896114,0.454124541,5.747216922,885.0319977,4.72154554,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
9,3,USP PURPLE,5,3,12,52.07883726,5.192146333,0.65843949,111.5726923,2.4676692670000002,90,172.2896114,0.454124541,5.747216922,885.0319977,4.72154554,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
9,4,USP PURPLE,4,3,8,52.07883726,5.192146333,0.65843949,111.5726923,2.4676692670000002,90,172.2896114,0.454124541,5.747216922,885.0319977,4.72154554,14.46294117,10.41370583,6.193953991,Rd90C,grasland agrarisch
1,1,USP YELLOW,4.333333333333333,3,11,52.08684465,5.17632271,3.072337043,5.500297362,2.396876232,43.5,139.6965093,0.202691864,5.509555187,886.3084717,7.077496271,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
1,2,USP YELLOW,4.333333333333333,3,12,52.08684465,5.17632271,3.072337043,5.500297362,2.396876232,43.5,139.6965093,0.202691864,5.509555187,886.3084717,7.077496271,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
1,3,USP YELLOW,4.333333333333333,3,11,52.08684465,5.17632271,3.072337043,5.500297362,2.396876232,43.5,139.6965093,0.202691864,5.509555187,886.3084717,7.077496271,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
1,4,USP YELLOW,4.333333333333333,3,12,52.08684465,5.17632271,3.072337043,5.500297362,2.396876232,43.5,139.6965093,0.202691864,5.509555187,886.3084717,7.077496271,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
2,1,USP YELLOW,0,2,0,52.08564531,5.174137488,1.256165473,4.380767907,2.548244217,42,119.0739863,0.15938505,5.679488201,884.8322754,7.185676004,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
2,2,USP YELLOW,0,2,0,52.08564531,5.174137488,1.256165473,4.380767907,2.548244217,42,119.0739863,0.15938505,5.679488201,884.8322754,7.185676004,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
2,3,USP YELLOW,0,2,0,52.08564531,5.174137488,1.256165473,4.380767907,2.548244217,42,119.0739863,0.15938505,5.679488201,884.8322754,7.185676004,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
2,4,USP YELLOW,0,2,0,52.08564531,5.174137488,1.256165473,4.380767907,2.548244217,42,119.0739863,0.15938505,5.679488201,884.8322754,7.185676004,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand
3,1,USP YELLOW,4,2,7,52.08742336,5.173957367,1.214626391,21.47756824,1.625562887,36.15384615,165.5712236,0.352778495,5.365043309,885.8012085,7.175173837,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
3,2,USP YELLOW,4,2,7,52.08742336,5.173957367,1.214626391,21.47756824,1.625562887,36.15384615,165.5712236,0.352778495,5.365043309,885.8012085,7.175173837,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
3,3,USP YELLOW,4.5,2,8,52.08742336,5.173957367,1.214626391,21.47756824,1.625562887,36.15384615,165.5712236,0.352778495,5.365043309,885.8012085,7.175173837,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
3,4,USP YELLOW,4,2,7,52.08742336,5.173957367,1.214626391,21.47756824,1.625562887,36.15384615,165.5712236,0.352778495,5.365043309,885.8012085,7.175173837,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening
4,1,USP YELLOW,3,3,9,52.08388545,5.169074497,0.339427663,17.47827893,2.232847281,23.84615385,135.2690676,0.157175573,5.772868128,884.8322754,7.407278337,14.45632331,10.42011897,6.209950447,urban_soil,BGT pand
4,2,USP YELLOW,2,3,6,52.08388545,5.169074497,0.339427663,17.47827893,2.232847281,23.84615385,135.2690676,0.157175573,5.772868128,884.8322754,7.407278337,14.45632331,10.42011897,6.209950447,urban_soil,BGT pand
4,3,USP YELLOW,2.3333333333333335,3,7,52.08388545,5.169074497,0.339427663,17.47827893,2.232847281,23.84615385,135.2690676,0.157175573,5.772868128,884.8322754,7.407278337,14.45632331,10.42011897,6.209950447,urban_soil,BGT pand
4,4,USP YELLOW,2.3333333333333335,3,7,52.08388545,5.169074497,0.339427663,17.47827893,2.232847281,23.84615385,135.2690676,0.157175573,5.772868128,884.8322754,7.407278337,14.45632331,10.42011897,6.209950447,urban_soil,BGT pand
5,1,USP YELLOW,8,2,15,52.08288279,5.1662405,0.670373312,20.21659985,2.553811965,25.71428571,139.4175831,0.134401184,5.895147724,884.8322754,7.081157665,14.45386028,10.42283106,6.215438128,urban_soil,BGT pand
5,2,USP YELLOW,7,2,13,52.08288279,5.1662405,0.670373312,20.21659985,2.553811965,25.71428571,139.4175831,0.134401184,5.895147724,884.8322754,7.081157665,14.45386028,10.42283106,6.215438128,urban_soil,BGT pand
5,3,USP YELLOW,1,2,2,52.08288279,5.1662405,0.670373312,20.21659985,2.553811965,25.71428571,139.4175831,0.134401184,5.895147724,884.8322754,7.081157665,14.45386028,10.42283106,6.215438128,urban_soil,BGT pand
5,4,USP YELLOW,1,2,2,52.08288279,5.1662405,0.670373312,20.21659985,2.553811965,25.71428571,139.4175831,0.134401184,5.895147724,884.8322754,7.081157665,14.45386028,10.42283106,6.215438128,urban_soil,BGT pand
6,1,USP YELLOW,2.3333333333333335,3,7,52.08467808,5.166476248,1.361397935,12.50956566,1.840421655,22.81818182,159.0187224,0.25027941,5.575245647,884.8322754,8.480079708,14.45297432,10.42335033,6.217999458,urban_soil,grasland agrarisch
6,2,USP YELLOW,2.3333333333333335,3,7,52.08467808,5.166476248,1.361397935,12.50956566,1.840421655,22.81818182,159.0187224,0.25027941,5.575245647,884.8322754,8.480079708,14.45297432,10.42335033,6.217999458,urban_soil,grasland agrarisch
6,3,USP YELLOW,2,3,6,52.08467808,5.166476248,1.361397935,12.50956566,1.840421655,22.81818182,159.0187224,0.25027941,5.575245647,884.8322754,8.480079708,14.45297432,10.42335033,6.217999458,urban_soil,grasland agrarisch
6,4,USP YELLOW,2.3333333333333335,3,7,52.08467808,5.166476248,1.361397935,12.50956566,1.840421655,22.81818182,159.0187224,0.25027941,5.575245647,884.8322754,8.480079708,14.45297432,10.42335033,6.217999458,urban_soil,grasland agrarisch
7,1,USP YELLOW,1.5,2,3,52.08920637,5.168110405,2.224165342,22.95302425,1.747263152,42.91666667,146.4331868,0.322327909,5.292675257,886.7701416,7.580454674,14.45498085,10.4211669,6.213258028,urban_soil,grasland agrarisch
7,2,USP YELLOW,2,2,4,52.08920637,5.168110405,2.224165342,22.95302425,1.747263152,42.91666667,146.4331868,0.322327909,5.292675257,886.7701416,7.580454674,14.45498085,10.4211669,6.213258028,urban_soil,grasland agrarisch
7,3,USP YELLOW,1.5,2,3,52.08920637,5.168110405,2.224165342,22.95302425,1.747263152,42.91666667,146.4331868,0.322327909,5.292675257,886.7701416,7.580454674,14.45498085,10.4211669,6.213258028,urban_soil,grasland agrarisch
7,4,USP YELLOW,1.5,2,3,52.08920637,5.168110405,2.224165342,22.95302425,1.747263152,42.91666667,146.4331868,0.322327909,5.292675257,886.7701416,7.580454674,14.45498085,10.4211669,6.213258028,urban_soil,grasland agrarisch
8,1,USP YELLOW,2,3,6,52.08823614,5.166112159,2.146730463,9.250752356,2.432405621,33.16666667,126.9743953,0.148635422,5.426926072,886.7701416,9.132571569,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand
8,2,USP YELLOW,1.3333333333333333,3,4,52.08823614,5.166112159,2.146730463,9.250752356,2.432405621,33.16666667,126.9743953,0.148635422,5.426926072,886.7701416,9.132571569,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand
8,3,USP YELLOW,1.3333333333333333,3,4,52.08823614,5.166112159,2.146730463,9.250752356,2.432405621,33.16666667,126.9743953,0.148635422,5.426926072,886.7701416,9.132571569,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand
8,4,USP YELLOW,1.6666666666666667,3,5,52.08823614,5.166112159,2.146730463,9.250752356,2.432405621,33.16666667,126.9743953,0.148635422,5.426926072,886.7701416,9.132571569,14.45297432,10.42335033,6.217999458,urban_soil,BGT pand
9,1,USP YELLOW,5,2,10,52.08999891,5.1655115,8.034290271,35.75282061,1.694863854,47.46153846,166.628384,0.411043216,5.243821164,886.7701416,7.403761523,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening
9,2,USP YELLOW,5,2,10,52.08999891,5.1655115,8.034290271,35.75282061,1.694863854,47.46153846,166.628384,0.411043216,5.243821164,886.7701416,7.403761523,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening
9,3,USP YELLOW,4.5,2,9,52.08999891,5.1655115,8.034290271,35.75282061,1.694863854,47.46153846,166.628384,0.411043216,5.243821164,886.7701416,7.403761523,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening
9,4,USP YELLOW,4.5,2,9,52.08999891,5.1655115,8.034290271,35.75282061,1.694863854,47.46153846,166.628384,0.411043216,5.243821164,886.7701416,7.403761523,14.45297432,10.42335033,6.217999458,Rn47Cp,groenvoorziening
